ID,DATE,PEAK_CURRENT,CHI_SQUARED,NUMBER_OF_SENSORS,HIT_GROUND,DISCHARGES,LAND_COVER,REL_HUMIDITY,AVG_REL_HUMIDITY_1_DAY,AVG_REL_HUMIDITY_3_DAY,AVG_REL_HUMIDITY_5_DAY,AVG_REL_HUMIDITY_10_DAY,AVG_REL_HUMIDITY_15_DAY,TEMPERATURE,AVG_TEMPERATURE_1_DAY,AVG_TEMPERATURE_3_DAY,AVG_TEMPERATURE_5_DAY,AVG_TEMPERATURE_10_DAY,AVG_TEMPERATURE_15_DAY,RAIN,SUM_RAIN_1_DAY,SUM_RAIN_3_DAY,SUM_RAIN_5_DAY,SUM_RAIN_10_DAY,SUM_RAIN_15_DAY,SOLAR_IRRADIANCE,SUM_SOLAR_IRRADIANCE_1_DAY,SUM_SOLAR_IRRADIANCE_3_DAY,SUM_SOLAR_IRRADIANCE_5_DAY,SUM_SOLAR_IRRADIANCE_10_DAY,SUM_SOLAR_IRRADIANCE_15_DAY,WIND,SUM_WIND_1_DAY,SUM_WIND_3_DAY,SUM_WIND_5_DAY,SUM_WIND_10_DAY,SUM_WIND_15_DAY
785970,2019-07-26T12:47:29.142701Z,-9.324,0.0,2,True,1,221,63.0,50.125,41.18055555555556,42.25833333333333,55.822916666666664,56.775,13.0,14.560416666666663,16.366666666666667,16.549166666666668,14.383750000000015,13.71083333333334,0.0,0.0,0.0,0.0,0.6,42.50000000000001,218.0,12501.0,42510.0,73803.0,141540.0,217091.0,2.8,140.09999999999997,354.6000000000001,561.6,1190.0999999999988,2128.7999999999997
787538,2019-07-26T15:48:49.788449Z,-14.726,0.8,4,True,7,221,85.0,52.1875,42.94444444444444,37.82083333333333,49.73125,51.18472222222222,20.1,22.506249999999998,24.286805555555567,24.919166666666666,22.814375000000005,22.247499999999988,0.6,0.8999999999999999,0.8999999999999999,0.8999999999999999,3.3,7.1,21.0,7141.0,39247.0,71071.0,143882.0,217734.0,2.8,148.39999999999998,428.8,724.2999999999998,1250.7000000000003,1774.5000000000002
787726,2019-07-26T16:02:48.596974Z,-13.0795,0.7,3,True,2,228,83.0,53.333333333333336,52.729166666666664,52.88333333333333,61.95,61.230555555555554,10.6,14.29166666666667,15.634027777777776,16.074166666666667,14.11479166666667,13.48902777777779,2.0,2.0,15.200000000000001,18.0,21.599999999999998,21.9,21.0,12993.0,39337.0,66175.0,124682.0,184942.0,6.7,191.70000000000002,455.99999999999994,736.9000000000002,1442.0000000000002,2155.3999999999987
787102,2019-07-26T15:21:15.070944Z,-7.141,0.2,3,True,1,221,38.0,57.479166666666664,54.888888888888886,55.61666666666667,64.80416666666666,65.27638888888889,27.1,22.508333333333326,23.71458333333334,23.85249999999998,22.320833333333322,22.034027777777773,3.5,3.5,3.5,3.5,18.799999999999997,18.799999999999997,79.0,10772.0,41709.0,72795.0,140664.0,212415.0,2.9,63.8,173.20000000000005,289.79999999999984,567.4999999999999,851.4
787778,2019-07-26T16:05:21.269630Z,-7.955,0.2,2,True,2,228,77.0,56.625,55.15277777777778,54.525,65.41458333333334,64.2388888888889,13.3,15.991666666666667,17.427777777777766,17.83750000000001,15.886875000000002,15.412361111111114,1.2,1.4,2.3,2.4,12.199999999999998,12.799999999999999,64.0,11138.0,37838.0,62253.0,121971.0,191452.0,2.9,83.7,256.09999999999997,432.80000000000007,806.4000000000002,1281.2000000000003
786757,2019-07-26T14:51:00.388220Z,-3.9035,0.0,2,True,1,224,39.0,51.791666666666664,49.68055555555556,49.13333333333333,57.729166666666664,58.88611111111111,30.6,25.152083333333334,25.76388888888889,25.96916666666668,24.55583333333332,24.441666666666652,0.0,0.0,0.0,0.0,1.1,1.7000000000000002,,,,,,,,,,,,
786424,2019-07-26T14:12:03.971327Z,-4.218,0.5,2,True,1,111,60.0,39.145833333333336,34.451388888888886,33.87083333333333,47.4125,50.1625,26.2,26.816666666666666,27.94027777777779,28.07625000000002,26.053974895397456,25.491643454039004,0.0,0.0,0.0,0.0,0.1,0.1,135.0,10917.0,42532.0,74102.0,147214.0,224571.0,5.3,169.8,438.5999999999999,661.8000000000003,1399.2,2121.2000000000016
787584,2019-07-26T15:53:04.110214Z,-12.691,0.3,3,True,2,228,69.0,52.958333333333336,52.548611111111114,52.80833333333333,61.95,61.236111111111114,12.8,14.414583333333333,15.686805555555557,16.100416666666668,14.116041666666668,13.492777777777789,0.0,0.0,13.200000000000001,16.0,19.599999999999998,19.9,151.0,13500.0,39786.0,66742.0,124814.0,185018.0,5.2,189.80000000000004,453.69999999999993,734.2000000000002,1437.1000000000001,2152.5999999999985
786701,2019-07-26T14:44:04.013624Z,-17.316,0.4,3,True,1,223,60.0,74.5625,71.44444444444444,68.4125,65.77291666666666,59.30555555555556,28.6,26.699999999999992,26.81597222222223,27.092083333333346,25.99270833333333,26.3713888888889,0.0,0.0,0.0,0.0,0.7999999999999999,0.7999999999999999,278.0,13440.0,43605.0,72017.0,135700.0,208359.0,2.7,99.99999999999999,311.39999999999986,524.1999999999999,1042.9000000000005,2030.4000000000017
787213,2019-07-26T15:25:45.875908Z,-6.7895,0.3,2,True,2,221,38.0,57.479166666666664,54.888888888888886,55.61666666666667,64.80416666666666,65.27638888888889,27.1,22.508333333333326,23.71458333333334,23.85249999999998,22.320833333333322,22.034027777777773,3.5,3.5,3.5,3.5,18.799999999999997,18.799999999999997,79.0,10772.0,41709.0,72795.0,140664.0,212415.0,2.9,63.8,173.20000000000005,289.79999999999984,567.4999999999999,851.4
785970,2019-07-26T12:47:29.142701Z,-9.324,0.0,2,True,1,221,63.0,50.125,41.18055555555556,42.25833333333333,55.822916666666664,56.775,13.0,14.560416666666663,16.366666666666667,16.549166666666668,14.383750000000015,13.71083333333334,0.0,0.0,0.0,0.0,0.6,42.50000000000001,218.0,12501.0,42510.0,73803.0,141540.0,217091.0,2.8,140.09999999999997,354.6000000000001,561.6,1190.0999999999988,2128.7999999999997
787538,2019-07-26T15:48:49.788449Z,-14.726,0.8,4,True,7,221,85.0,52.1875,42.94444444444444,37.82083333333333,49.73125,51.18472222222222,20.1,22.506249999999998,24.286805555555567,24.919166666666666,22.814375000000005,22.247499999999988,0.6,0.8999999999999999,0.8999999999999999,0.8999999999999999,3.3,7.1,21.0,7141.0,39247.0,71071.0,143882.0,217734.0,2.8,148.39999999999998,428.8,724.2999999999998,1250.7000000000003,1774.5000000000002
787726,2019-07-26T16:02:48.596974Z,-13.0795,0.7,3,True,2,228,83.0,53.333333333333336,52.729166666666664,52.88333333333333,61.95,61.230555555555554,10.6,14.29166666666667,15.634027777777776,16.074166666666667,14.11479166666667,13.48902777777779,2.0,2.0,15.200000000000001,18.0,21.599999999999998,21.9,21.0,12993.0,39337.0,66175.0,124682.0,184942.0,6.7,191.70000000000002,455.99999999999994,736.9000000000002,1442.0000000000002,2155.3999999999987
787102,2019-07-26T15:21:15.070944Z,-7.141,0.2,3,True,1,221,38.0,57.479166666666664,54.888888888888886,55.61666666666667,64.80416666666666,65.27638888888889,27.1,22.508333333333326,23.71458333333334,23.85249999999998,22.320833333333322,22.034027777777773,3.5,3.5,3.5,3.5,18.799999999999997,18.799999999999997,79.0,10772.0,41709.0,72795.0,140664.0,212415.0,2.9,63.8,173.20000000000005,289.79999999999984,567.4999999999999,851.4
787778,2019-07-26T16:05:21.269630Z,-7.955,0.2,2,True,2,228,77.0,56.625,55.15277777777778,54.525,65.41458333333334,64.2388888888889,13.3,15.991666666666667,17.427777777777766,17.83750000000001,15.886875000000002,15.412361111111114,1.2,1.4,2.3,2.4,12.199999999999998,12.799999999999999,64.0,11138.0,37838.0,62253.0,121971.0,191452.0,2.9,83.7,256.09999999999997,432.80000000000007,806.4000000000002,1281.2000000000003
786757,2019-07-26T14:51:00.388220Z,-3.9035,0.0,2,True,1,224,39.0,51.791666666666664,49.68055555555556,49.13333333333333,57.729166666666664,58.88611111111111,30.6,25.152083333333334,25.76388888888889,25.96916666666668,24.55583333333332,24.441666666666652,0.0,0.0,0.0,0.0,1.1,1.7000000000000002,,,,,,,,,,,,
786424,2019-07-26T14:12:03.971327Z,-4.218,0.5,2,True,1,111,60.0,39.145833333333336,34.451388888888886,33.87083333333333,47.4125,50.1625,26.2,26.816666666666666,27.94027777777779,28.07625000000002,26.053974895397456,25.491643454039004,0.0,0.0,0.0,0.0,0.1,0.1,135.0,10917.0,42532.0,74102.0,147214.0,224571.0,5.3,169.8,438.5999999999999,661.8000000000003,1399.2,2121.2000000000016
787584,2019-07-26T15:53:04.110214Z,-12.691,0.3,3,True,2,228,69.0,52.958333333333336,52.548611111111114,52.80833333333333,61.95,61.236111111111114,12.8,14.414583333333333,15.686805555555557,16.100416666666668,14.116041666666668,13.492777777777789,0.0,0.0,13.200000000000001,16.0,19.599999999999998,19.9,151.0,13500.0,39786.0,66742.0,124814.0,185018.0,5.2,189.80000000000004,453.69999999999993,734.2000000000002,1437.1000000000001,2152.5999999999985
786701,2019-07-26T14:44:04.013624Z,-17.316,0.4,3,True,1,223,60.0,74.5625,71.44444444444444,68.4125,65.77291666666666,59.30555555555556,28.6,26.699999999999992,26.81597222222223,27.092083333333346,25.99270833333333,26.3713888888889,0.0,0.0,0.0,0.0,0.7999999999999999,0.7999999999999999,278.0,13440.0,43605.0,72017.0,135700.0,208359.0,2.7,99.99999999999999,311.39999999999986,524.1999999999999,1042.9000000000005,2030.4000000000017
787213,2019-07-26T15:25:45.875908Z,-6.7895,0.3,2,True,2,221,38.0,57.479166666666664,54.888888888888886,55.61666666666667,64.80416666666666,65.27638888888889,27.1,22.508333333333326,23.71458333333334,23.85249999999998,22.320833333333322,22.034027777777773,3.5,3.5,3.5,3.5,18.799999999999997,18.799999999999997,79.0,10772.0,41709.0,72795.0,140664.0,212415.0,2.9,63.8,173.20000000000005,289.79999999999984,567.4999999999999,851.4
785970,2019-07-26T12:47:29.142701Z,-9.324,0.0,2,True,1,221,63.0,50.125,41.18055555555556,42.25833333333333,55.822916666666664,56.775,13.0,14.560416666666663,16.366666666666667,16.549166666666668,14.383750000000015,13.71083333333334,0.0,0.0,0.0,0.0,0.6,42.50000000000001,218.0,12501.0,42510.0,73803.0,141540.0,217091.0,2.8,140.09999999999997,354.6000000000001,561.6,1190.0999999999988,2128.7999999999997
787538,2019-07-26T15:48:49.788449Z,-14.726,0.8,4,True,7,221,85.0,52.1875,42.94444444444444,37.82083333333333,49.73125,51.18472222222222,20.1,22.506249999999998,24.286805555555567,24.919166666666666,22.814375000000005,22.247499999999988,0.6,0.8999999999999999,0.8999999999999999,0.8999999999999999,3.3,7.1,21.0,7141.0,39247.0,71071.0,143882.0,217734.0,2.8,148.39999999999998,428.8,724.2999999999998,1250.7000000000003,1774.5000000000002
787726,2019-07-26T16:02:48.596974Z,-13.0795,0.7,3,True,2,228,83.0,53.333333333333336,52.729166666666664,52.88333333333333,61.95,61.230555555555554,10.6,14.29166666666667,15.634027777777776,16.074166666666667,14.11479166666667,13.48902777777779,2.0,2.0,15.200000000000001,18.0,21.599999999999998,21.9,21.0,12993.0,39337.0,66175.0,124682.0,184942.0,6.7,191.70000000000002,455.99999999999994,736.9000000000002,1442.0000000000002,2155.3999999999987
787102,2019-07-26T15:21:15.070944Z,-7.141,0.2,3,True,1,221,38.0,57.479166666666664,54.888888888888886,55.61666666666667,64.80416666666666,65.27638888888889,27.1,22.508333333333326,23.71458333333334,23.85249999999998,22.320833333333322,22.034027777777773,3.5,3.5,3.5,3.5,18.799999999999997,18.799999999999997,79.0,10772.0,41709.0,72795.0,140664.0,212415.0,2.9,63.8,173.20000000000005,289.79999999999984,567.4999999999999,851.4
787778,2019-07-26T16:05:21.269630Z,-7.955,0.2,2,True,2,228,77.0,56.625,55.15277777777778,54.525,65.41458333333334,64.2388888888889,13.3,15.991666666666667,17.427777777777766,17.83750000000001,15.886875000000002,15.412361111111114,1.2,1.4,2.3,2.4,12.199999999999998,12.799999999999999,64.0,11138.0,37838.0,62253.0,121971.0,191452.0,2.9,83.7,256.09999999999997,432.80000000000007,806.4000000000002,1281.2000000000003
786757,2019-07-26T14:51:00.388220Z,-3.9035,0.0,2,True,1,224,39.0,51.791666666666664,49.68055555555556,49.13333333333333,57.729166666666664,58.88611111111111,30.6,25.152083333333334,25.76388888888889,25.96916666666668,24.55583333333332,24.441666666666652,0.0,0.0,0.0,0.0,1.1,1.7000000000000002,,,,,,,,,,,,
786424,2019-07-26T14:12:03.971327Z,-4.218,0.5,2,True,1,111,60.0,39.145833333333336,34.451388888888886,33.87083333333333,47.4125,50.1625,26.2,26.816666666666666,27.94027777777779,28.07625000000002,26.053974895397456,25.491643454039004,0.0,0.0,0.0,0.0,0.1,0.1,135.0,10917.0,42532.0,74102.0,147214.0,224571.0,5.3,169.8,438.5999999999999,661.8000000000003,1399.2,2121.2000000000016
787584,2019-07-26T15:53:04.110214Z,-12.691,0.3,3,True,2,228,69.0,52.958333333333336,52.548611111111114,52.80833333333333,61.95,61.236111111111114,12.8,14.414583333333333,15.686805555555557,16.100416666666668,14.116041666666668,13.492777777777789,0.0,0.0,13.200000000000001,16.0,19.599999999999998,19.9,151.0,13500.0,39786.0,66742.0,124814.0,185018.0,5.2,189.80000000000004,453.69999999999993,734.2000000000002,1437.1000000000001,2152.5999999999985
786701,2019-07-26T14:44:04.013624Z,-17.316,0.4,3,True,1,223,60.0,74.5625,71.44444444444444,68.4125,65.77291666666666,59.30555555555556,28.6,26.699999999999992,26.81597222222223,27.092083333333346,25.99270833333333,26.3713888888889,0.0,0.0,0.0,0.0,0.7999999999999999,0.7999999999999999,278.0,13440.0,43605.0,72017.0,135700.0,208359.0,2.7,99.99999999999999,311.39999999999986,524.1999999999999,1042.9000000000005,2030.4000000000017
787213,2019-07-26T15:25:45.875908Z,-6.7895,0.3,2,True,2,221,38.0,57.479166666666664,54.888888888888886,55.61666666666667,64.80416666666666,65.27638888888889,27.1,22.508333333333326,23.71458333333334,23.85249999999998,22.320833333333322,22.034027777777773,3.5,3.5,3.5,3.5,18.799999999999997,18.799999999999997,79.0,10772.0,41709.0,72795.0,140664.0,212415.0,2.9,63.8,173.20000000000005,289.79999999999984,567.4999999999999,851.4
785970,2019-07-26T12:47:29.142701Z,-9.324,0.0,2,True,1,221,63.0,50.125,41.18055555555556,42.25833333333333,55.822916666666664,56.775,13.0,14.560416666666663,16.366666666666667,16.549166666666668,14.383750000000015,13.71083333333334,0.0,0.0,0.0,0.0,0.6,42.50000000000001,218.0,12501.0,42510.0,73803.0,141540.0,217091.0,2.8,140.09999999999997,354.6000000000001,561.6,1190.0999999999988,2128.7999999999997
787538,2019-07-26T15:48:49.788449Z,-14.726,0.8,4,True,7,221,85.0,52.1875,42.94444444444444,37.82083333333333,49.73125,51.18472222222222,20.1,22.506249999999998,24.286805555555567,24.919166666666666,22.814375000000005,22.247499999999988,0.6,0.8999999999999999,0.8999999999999999,0.8999999999999999,3.3,7.1,21.0,7141.0,39247.0,71071.0,143882.0,217734.0,2.8,148.39999999999998,428.8,724.2999999999998,1250.7000000000003,1774.5000000000002
787726,2019-07-26T16:02:48.596974Z,-13.0795,0.7,3,True,2,228,83.0,53.333333333333336,52.729166666666664,52.88333333333333,61.95,61.230555555555554,10.6,14.29166666666667,15.634027777777776,16.074166666666667,14.11479166666667,13.48902777777779,2.0,2.0,15.200000000000001,18.0,21.599999999999998,21.9,21.0,12993.0,39337.0,66175.0,124682.0,184942.0,6.7,191.70000000000002,455.99999999999994,736.9000000000002,1442.0000000000002,2155.3999999999987
787102,2019-07-26T15:21:15.070944Z,-7.141,0.2,3,True,1,221,38.0,57.479166666666664,54.888888888888886,55.61666666666667,64.80416666666666,65.27638888888889,27.1,22.508333333333326,23.71458333333334,23.85249999999998,22.320833333333322,22.034027777777773,3.5,3.5,3.5,3.5,18.799999999999997,18.799999999999997,79.0,10772.0,41709.0,72795.0,140664.0,212415.0,2.9,63.8,173.20000000000005,289.79999999999984,567.4999999999999,851.4
787778,2019-07-26T16:05:21.269630Z,-7.955,0.2,2,True,2,228,77.0,56.625,55.15277777777778,54.525,65.41458333333334,64.2388888888889,13.3,15.991666666666667,17.427777777777766,17.83750000000001,15.886875000000002,15.412361111111114,1.2,1.4,2.3,2.4,12.199999999999998,12.799999999999999,64.0,11138.0,37838.0,62253.0,121971.0,191452.0,2.9,83.7,256.09999999999997,432.80000000000007,806.4000000000002,1281.2000000000003
786757,2019-07-26T14:51:00.388220Z,-3.9035,0.0,2,True,1,224,39.0,51.791666666666664,49.68055555555556,49.13333333333333,57.729166666666664,58.88611111111111,30.6,25.152083333333334,25.76388888888889,25.96916666666668,24.55583333333332,24.441666666666652,0.0,0.0,0.0,0.0,1.1,1.7000000000000002,,,,,,,,,,,,
786424,2019-07-26T14:12:03.971327Z,-4.218,0.5,2,True,1,111,60.0,39.145833333333336,34.451388888888886,33.87083333333333,47.4125,50.1625,26.2,26.816666666666666,27.94027777777779,28.07625000000002,26.053974895397456,25.491643454039004,0.0,0.0,0.0,0.0,0.1,0.1,135.0,10917.0,42532.0,74102.0,147214.0,224571.0,5.3,169.8,438.5999999999999,661.8000000000003,1399.2,2121.2000000000016
798614,2019-07-27T16:48:11.065428Z,-12.654,0.2,3,True,1,223,73.0,83.375,67.36805555555556,63.5125,67.46666666666667,66.04861111111111,20.3,20.51666666666667,24.40833333333332,25.438333333333336,24.648750000000046,24.23583333333334,0.0,23.5,23.5,23.5,25.799999999999997,30.799999999999997,49.0,5115.0,32248.0,62159.0,127206.0,187055.0,4.8,60.50000000000001,218.8999999999999,355.19999999999976,697.8000000000008,1024.1000000000008
798420,2019-07-27T16:34:08.835442Z,10.6745,9.5,2,True,2,222,86.0,93.70833333333333,76.09722222222223,69.725,74.46041666666666,73.90972222222223,10.8,13.674999999999999,17.948611111111106,19.72000000000001,18.93229166666668,18.155555555555544,0.2,45.5,53.7,53.7,53.900000000000006,55.400000000000006,22.0,3728.0,31366.0,61612.0,127682.0,188995.0,4.7,64.10000000000001,247.49999999999997,403.3,780.4999999999995,1188.0000000000011
793772,2019-07-27T11:31:34.623639Z,-8.9355,0.4,4,True,4,224,73.0,69.54166666666667,64.33333333333333,57.8875,61.33125,62.5125,23.7,24.33125,25.377777777777773,25.86083333333334,25.344166666666663,25.049027777777773,0.0,10.7,10.7,10.7,10.7,10.7,,,,,,,,,,,,
790050,2019-07-27T06:47:25.722617Z,-13.4495,1.4,3,True,2,221,95.0,74.45833333333333,51.020833333333336,44.666666666666664,55.38125,56.108333333333334,4.3,9.700000000000001,14.056249999999999,15.222916666666666,13.948958333333335,13.327916666666667,13.2,21.299999999999997,21.7,21.7,23.0,23.0,4.0,8031.0,40770.0,73233.0,138138.0,210475.0,4.6,75.3,265.9000000000001,489.49999999999983,923.3999999999997,1425.0000000000016
792874,2019-07-27T09:48:20.738056Z,-13.949,1.4,3,True,2,221,96.0,83.64583333333333,72.61805555555556,67.4875,73.87291666666667,73.35416666666667,13.2,16.175000000000004,19.229166666666664,20.50208333333332,19.077500000000004,18.340833333333325,25.6,35.0,35.0,35.0,36.3,36.7,15.0,7745.0,38310.0,69028.0,128898.0,194070.0,3.2,88.2,251.00000000000003,405.69999999999993,773.0999999999995,1185.0000000000014
